mrk.1,mrk.2,R2,diff.dist,LG,delta.bp
S01_56381361,S01_669257,NA,55712104,lg.1,55.712104
S01_955471,S01_56670080,0.012500192331344702,55714609,lg.1,55.714609
S01_56670080,S01_955471,NA,55714609,lg.1,55.714609
S01_955453,S01_56670080,0.012500192331344702,55714627,lg.1,55.714627
S01_56670080,S01_955453,NA,55714627,lg.1,55.714627
S01_955471,S01_56670116,0.012500192331344702,55714645,lg.1,55.714645
S01_56670116,S01_955471,NA,55714645,lg.1,55.714645
S01_955453,S01_56670116,0.012500192331344702,55714663,lg.1,55.714663
S01_56670116,S01_955453,NA,55714663,lg.1,55.714663
S01_839570,S01_56561984,6.0010446167427266e-5,55722414,lg.1,55.722414
S01_56561984,S01_839570,NA,55722414,lg.1,55.722414
S01_156650,S01_55879240,4.5922367214187523e-4,55722590,lg.1,55.72259
S01_55879240,S01_156650,NA,55722590,lg.1,55.72259
S01_153541,S01_55879240,0.002379107804673074,55725699,lg.1,55.725699
S01_55879240,S01_153541,NA,55725699,lg.1,55.725699
S01_651047,S01_56381361,6.651449660614179e-4,55730314,lg.1,55.730314
S01_56381361,S01_651047,NA,55730314,lg.1,55.730314
S01_294507,S01_56025102,0.016688027668742614,55730595,lg.1,55.730595
S01_56025102,S01_294507,NA,55730595,lg.1,55.730595
S01_293924,S01_56025102,0.009634150619959779,55731178,lg.1,55.731178
S01_56025102,S01_293924,NA,55731178,lg.1,55.731178
S01_293684,S01_56025102,0.0018104480356579955,55731418,lg.1,55.731418
S01_56025102,S01_293684,NA,55731418,lg.1,55.731418
S01_827682,S01_56561984,0.0027826754645482107,55734302,lg.1,55.734302
S01_56561984,S01_827682,NA,55734302,lg.1,55.734302
S01_811792,S01_56561984,0.04094503720435907,55750192,lg.1,55.750192
S01_56561984,S01_811792,NA,55750192,lg.1,55.750192
S01_839570,S01_56603301,0.015462009801768234,55763731,lg.1,55.763731
S01_56603301,S01_839570,NA,55763731,lg.1,55.763731
S01_839570,S01_56603303,0.015462009801768234,55763733,lg.1,55.763733
S01_56603303,S01_839570,NA,55763733,lg.1,55.763733
S01_827682,S01_56603301,0.019033939171426217,55775619,lg.1,55.775619
S01_56603301,S01_827682,NA,55775619,lg.1,55.775619
S01_827682,S01_56603303,0.019033939171426217,55775621,lg.1,55.775621
S01_56603303,S01_827682,NA,55775621,lg.1,55.775621
S01_598334,S01_56381361,5.287887252525343e-5,55783027,lg.1,55.783027
S01_56381361,S01_598334,NA,55783027,lg.1,55.783027
S01_811792,S01_56603301,0.0033133268540429845,55791509,lg.1,55.791509
S01_56603301,S01_811792,NA,55791509,lg.1,55.791509
S01_811792,S01_56603303,0.0033133268540429845,55791511,lg.1,55.791511
S01_56603303,S01_811792,NA,55791511,lg.1,55.791511
S01_955471,S01_56756596,0.03823799910992977,55801125,lg.1,55.801125
S01_56756596,S01_955471,NA,55801125,lg.1,55.801125
S01_955453,S01_56756596,0.03823799910992977,55801143,lg.1,55.801143
S01_56756596,S01_955453,NA,55801143,lg.1,55.801143
S01_955471,S01_56756639,1.7034617443068838e-4,55801168,lg.1,55.801168
S01_56756639,S01_955471,NA,55801168,lg.1,55.801168
S01_955453,S01_56756639,1.7034617443068838e-4,55801186,lg.1,55.801186
S01_56756639,S01_955453,NA,55801186,lg.1,55.801186
S01_683307,S01_56497079,0.0039035765794911644,55813772,lg.1,55.813772
S01_56497079,S01_683307,NA,55813772,lg.1,55.813772
S01_955471,S01_56782521,0.004591737346701062,55827050,lg.1,55.82705
S01_56782521,S01_955471,NA,55827050,lg.1,55.82705
S01_955471,S01_56782528,0.004591737346701062,55827057,lg.1,55.827057
S01_56782528,S01_955471,NA,55827057,lg.1,55.827057
S01_955453,S01_56782521,0.004591737346701062,55827068,lg.1,55.827068
S01_56782521,S01_955453,NA,55827068,lg.1,55.827068
S01_955471,S01_56782542,0.004591737346701062,55827071,lg.1,55.827071
S01_56782542,S01_955471,NA,55827071,lg.1,55.827071
S01_955453,S01_56782528,0.004591737346701062,55827075,lg.1,55.827075
S01_56782528,S01_955453,NA,55827075,lg.1,55.827075
S01_955453,S01_56782542,0.004591737346701062,55827089,lg.1,55.827089
S01_56782542,S01_955453,NA,55827089,lg.1,55.827089
S01_669257,S01_56497079,0.017716163320245813,55827822,lg.1,55.827822
S01_56497079,S01_669257,NA,55827822,lg.1,55.827822
S01_839570,S01_56670080,0.010164686386384514,55830510,lg.1,55.83051
S01_56670080,S01_839570,NA,55830510,lg.1,55.83051
S01_839570,S01_56670116,0.010164686386384514,55830546,lg.1,55.830546
S01_56670116,S01_839570,NA,55830546,lg.1,55.830546
S01_683307,S01_56514285,0.0029306266507042227,55830978,lg.1,55.830978
S01_56514285,S01_683307,NA,55830978,lg.1,55.830978
S01_683307,S01_56521310,0.04392474020119035,55838003,lg.1,55.838003
S01_56521310,S01_683307,NA,55838003,lg.1,55.838003
S01_827682,S01_56670080,1.7982573290661002e-4,55842398,lg.1,55.842398
S01_56670080,S01_827682,NA,55842398,lg.1,55.842398
S01_827682,S01_56670116,1.7982573290661002e-4,55842434,lg.1,55.842434
S01_56670116,S01_827682,NA,55842434,lg.1,55.842434
S01_669257,S01_56514285,0.030663575485913773,55845028,lg.1,55.845028
S01_56514285,S01_669257,NA,55845028,lg.1,55.845028
S01_651047,S01_56497079,0.003734554607445061,55846032,lg.1,55.846032
S01_56497079,S01_651047,NA,55846032,lg.1,55.846032
S01_669257,S01_56521310,0.08496244412321627,55852053,lg.1,55.852053
S01_56521310,S01_669257,NA,55852053,lg.1,55.852053
S01_955471,S01_56812275,1.7228576069301858e-4,55856804,lg.1,55.856804
S01_56812275,S01_955471,NA,55856804,lg.1,55.856804
S01_955453,S01_56812275,1.7228576069301858e-4,55856822,lg.1,55.856822
S01_56812275,S01_955453,NA,55856822,lg.1,55.856822
S01_955471,S01_56812323,7.077666989027773e-5,55856852,lg.1,55.856852
S01_56812323,S01_955471,NA,55856852,lg.1,55.856852
S01_955471,S01_56812335,0.006441486283894932,55856864,lg.1,55.856864
S01_56812335,S01_955471,NA,55856864,lg.1,55.856864
S01_955453,S01_56812323,7.077666989027773e-5,55856870,lg.1,55.85687
S01_56812323,S01_955453,NA,55856870,lg.1,55.85687
S01_955453,S01_56812335,0.006441486283894932,55856882,lg.1,55.856882
S01_56812335,S01_955453,NA,55856882,lg.1,55.856882
S01_955471,S01_56812735,0.0033062521826056476,55857264,lg.1,55.857264
S01_56812735,S01_955471,NA,55857264,lg.1,55.857264
S01_955453,S01_56812735,0.0033062521826056476,55857282,lg.1,55.857282
S01_56812735,S01_955453,NA,55857282,lg.1,55.857282
S01_811792,S01_56670080,0.0033171929975939814,55858288,lg.1,55.858288
S01_56670080,S01_811792,NA,55858288,lg.1,55.858288
S01_811792,S01_56670116,0.0033171929975939814,55858324,lg.1,55.858324
S01_56670116,S01_811792,NA,55858324,lg.1,55.858324
S01_651047,S01_56514285,1.9246789394137922e-5,55863238,lg.1,55.863238
S01_56514285,S01_651047,NA,55863238,lg.1,55.863238
S01_156650,S01_56025102,5.784051633353772e-4,55868452,lg.1,55.868452
S01_56025102,S01_156650,NA,55868452,lg.1,55.868452
S01_651047,S01_56521310,0.04000311710880478,55870263,lg.1,55.870263
S01_56521310,S01_651047,NA,55870263,lg.1,55.870263
S01_153541,S01_56025102,0.002016758209422002,55871561,lg.1,55.871561
S01_56025102,S01_153541,NA,55871561,lg.1,55.871561
S01_683307,S01_56561984,0.014914954019504798,55878677,lg.1,55.878677
S01_56561984,S01_683307,NA,55878677,lg.1,55.878677
S01_669257,S01_56561984,0.01927006972504882,55892727,lg.1,55.892727
S01_56561984,S01_669257,NA,55892727,lg.1,55.892727
S01_598334,S01_56497079,0.0030687629945809324,55898745,lg.1,55.898745
S01_56497079,S01_598334,NA,55898745,lg.1,55.898745
S01_651047,S01_56561984,0.019152320091802857,55910937,lg.1,55.910937
S01_56561984,S01_651047,NA,55910937,lg.1,55.910937
S01_469982,S01_56381361,0.04432908207062492,55911379,lg.1,55.911379
S01_56381361,S01_469982,NA,55911379,lg.1,55.911379
S01_598334,S01_56514285,6.392647817828097e-4,55915951,lg.1,55.915951
S01_56514285,S01_598334,NA,55915951,lg.1,55.915951
S01_839570,S01_56756596,0.010391937474330272,55917026,lg.1,55.917026
S01_56756596,S01_839570,NA,55917026,lg.1,55.917026
S01_839570,S01_56756639,0.005542892620897652,55917069,lg.1,55.917069
S01_56756639,S01_839570,NA,55917069,lg.1,55.917069
S01_683307,S01_56603301,0.0012772661740015983,55919994,lg.1,55.919994
S01_56603301,S01_683307,NA,55919994,lg.1,55.919994
S01_683307,S01_56603303,0.0012772661740015983,55919996,lg.1,55.919996
S01_56603303,S01_683307,NA,55919996,lg.1,55.919996
S01_598334,S01_56521310,0.01814489091330597,55922976,lg.1,55.922976
S01_56521310,S01_598334,NA,55922976,lg.1,55.922976
S01_455187,S01_56381361,0.022278629240773697,55926174,lg.1,55.926174
S01_56381361,S01_455187,NA,55926174,lg.1,55.926174
S01_827682,S01_56756596,0.03836332398044028,55928914,lg.1,55.928914
S01_56756596,S01_827682,NA,55928914,lg.1,55.928914
S01_827682,S01_56756639,0.0014223799551148436,55928957,lg.1,55.928957
S01_56756639,S01_827682,NA,55928957,lg.1,55.928957
S01_669257,S01_56603301,0.0024622874728689676,55934044,lg.1,55.934044
S01_56603301,S01_669257,NA,55934044,lg.1,55.934044
S01_669257,S01_56603303,0.0024622874728689676,55934046,lg.1,55.934046
S01_56603303,S01_669257,NA,55934046,lg.1,55.934046
S01_839570,S01_56782521,0.002298138022692336,55942951,lg.1,55.942951
S01_56782521,S01_839570,NA,55942951,lg.1,55.942951
S01_839570,S01_56782528,0.002298138022692336,55942958,lg.1,55.942958
S01_56782528,S01_839570,NA,55942958,lg.1,55.942958
S01_839570,S01_56782542,0.002298138022692336,55942972,lg.1,55.942972
S01_56782542,S01_839570,NA,55942972,lg.1,55.942972
S01_811792,S01_56756596,0.021867604566483508,55944804,lg.1,55.944804
S01_56756596,S01_811792,NA,55944804,lg.1,55.944804
S01_811792,S01_56756639,1.8588769757005722e-4,55944847,lg.1,55.944847
S01_56756639,S01_811792,NA,55944847,lg.1,55.944847
S01_651047,S01_56603301,0.00270687635435892,55952254,lg.1,55.952254
S01_56603301,S01_651047,NA,55952254,lg.1,55.952254
S01_651047,S01_56603303,0.00270687635435892,55952256,lg.1,55.952256
S01_56603303,S01_651047,NA,55952256,lg.1,55.952256
S01_827682,S01_56782521,3.948081369608663e-4,55954839,lg.1,55.954839
S01_56782521,S01_827682,NA,55954839,lg.1,55.954839
S01_827682,S01_56782528,3.948081369608663e-4,55954846,lg.1,55.954846
S01_56782528,S01_827682,NA,55954846,lg.1,55.954846
S01_827682,S01_56782542,3.948081369608663e-4,55954860,lg.1,55.95486
S01_56782542,S01_827682,NA,55954860,lg.1,55.95486
S01_598334,S01_56561984,0.01496069836368981,55963650,lg.1,55.96365
S01_56561984,S01_598334,NA,55963650,lg.1,55.96365
S01_811792,S01_56782521,0.002962366515625669,55970729,lg.1,55.970729
S01_56782521,S01_811792,NA,55970729,lg.1,55.970729
S01_811792,S01_56782528,0.002962366515625669,55970736,lg.1,55.970736
S01_56782528,S01_811792,NA,55970736,lg.1,55.970736
S01_811792,S01_56782542,0.002962366515625669,55970750,lg.1,55.97075
S01_56782542,S01_811792,NA,55970750,lg.1,55.97075
S01_839570,S01_56812275,0.0032914026280865248,55972705,lg.1,55.972705
S01_56812275,S01_839570,NA,55972705,lg.1,55.972705
S01_839570,S01_56812323,0.029168690648409126,55972753,lg.1,55.972753
S01_56812323,S01_839570,NA,55972753,lg.1,55.972753
S01_839570,S01_56812335,0.0292700549363465,55972765,lg.1,55.972765
S01_56812335,S01_839570,NA,55972765,lg.1,55.972765
S01_839570,S01_56812735,0.004775666264756621,55973165,lg.1,55.973165
S01_56812735,S01_839570,NA,55973165,lg.1,55.973165
S01_827682,S01_56812275,0.007751129738639092,55984593,lg.1,55.984593
S01_56812275,S01_827682,NA,55984593,lg.1,55.984593
S01_827682,S01_56812323,0.001093675391733497,55984641,lg.1,55.984641
S01_56812323,S01_827682,NA,55984641,lg.1,55.984641
S01_827682,S01_56812335,0.004376025832235357,55984653,lg.1,55.984653
S01_56812335,S01_827682,NA,55984653,lg.1,55.984653
S01_827682,S01_56812735,4.2997604855753765e-4,55985053,lg.1,55.985053
S01_56812735,S01_827682,NA,55985053,lg.1,55.985053
S01_683307,S01_56670080,8.742803269585699e-4,55986773,lg.1,55.986773
S01_56670080,S01_683307,NA,55986773,lg.1,55.986773
S01_683307,S01_56670116,8.742803269585699e-4,55986809,lg.1,55.986809
S01_56670116,S01_683307,NA,55986809,lg.1,55.986809
S01_393862,S01_56381361,8.496942364913547e-4,55987499,lg.1,55.987499
S01_56381361,S01_393862,NA,55987499,lg.1,55.987499
S01_385095,S01_56381361,0.007308429566941177,55996266,lg.1,55.996266
S01_56381361,S01_385095,NA,55996266,lg.1,55.996266
S01_385049,S01_56381361,0.00802104419390295,55996312,lg.1,55.996312
S01_56381361,S01_385049,NA,55996312,lg.1,55.996312
S01_382258,S01_56381361,0.002853059466270686,55999103,lg.1,55.999103
S01_56381361,S01_382258,NA,55999103,lg.1,55.999103
S01_811792,S01_56812275,0.06825247785321349,56000483,lg.1,56.000483
S01_56812275,S01_811792,NA,56000483,lg.1,56.000483
S01_811792,S01_56812323,0.0020970811929343974,56000531,lg.1,56.000531
S01_56812323,S01_811792,NA,56000531,lg.1,56.000531
S01_811792,S01_56812335,0.0019284257724163925,56000543,lg.1,56.000543
S01_56812335,S01_811792,NA,56000543,lg.1,56.000543
S01_669257,S01_56670080,0.0015683267500384225,56000823,lg.1,56.000823
S01_56670080,S01_669257,NA,56000823,lg.1,56.000823
S01_669257,S01_56670116,0.0015683267500384225,56000859,lg.1,56.000859
S01_56670116,S01_669257,NA,56000859,lg.1,56.000859
S01_811792,S01_56812735,0.003813446597363579,56000943,lg.1,56.000943
S01_56812735,S01_811792,NA,56000943,lg.1,56.000943
S01_378527,S01_56381361,0.004215166141939465,56002834,lg.1,56.002834
S01_56381361,S01_378527,NA,56002834,lg.1,56.002834
S01_598334,S01_56603301,2.2316827522533448e-4,56004967,lg.1,56.004967
S01_56603301,S01_598334,NA,56004967,lg.1,56.004967
S01_598334,S01_56603303,2.2316827522533448e-4,56004969,lg.1,56.004969
S01_56603303,S01_598334,NA,56004969,lg.1,56.004969
S01_651047,S01_56670080,0.001980216877141988,56019033,lg.1,56.019033
S01_56670080,S01_651047,NA,56019033,lg.1,56.019033
S01_651047,S01_56670116,0.001980216877141988,56019069,lg.1,56.019069
S01_56670116,S01_651047,NA,56019069,lg.1,56.019069
S01_469982,S01_56497079,0.0025861148579872546,56027097,lg.1,56.027097
S01_56497079,S01_469982,NA,56027097,lg.1,56.027097
S01_455187,S01_56497079,0.0023986402386723823,56041892,lg.1,56.041892
S01_56497079,S01_455187,NA,56041892,lg.1,56.041892
S01_469982,S01_56514285,0.0054780985257286054,56044303,lg.1,56.044303
S01_56514285,S01_469982,NA,56044303,lg.1,56.044303
S01_469982,S01_56521310,0.0016632819559022286,56051328,lg.1,56.051328
S01_56521310,S01_469982,NA,56051328,lg.1,56.051328
S01_455187,S01_56514285,0.0041069582838038085,56059098,lg.1,56.059098
S01_56514285,S01_455187,NA,56059098,lg.1,56.059098
S01_455187,S01_56521310,0.006263657815557148,56066123,lg.1,56.066123
S01_56521310,S01_455187,NA,56066123,lg.1,56.066123
S01_598334,S01_56670080,1.8523157359494926e-4,56071746,lg.1,56.071746
S01_56670080,S01_598334,NA,56071746,lg.1,56.071746
S01_598334,S01_56670116,1.8523157359494926e-4,56071782,lg.1,56.071782
S01_56670116,S01_598334,NA,56071782,lg.1,56.071782
S01_683307,S01_56756596,0.013782788407593666,56073289,lg.1,56.073289
S01_56756596,S01_683307,NA,56073289,lg.1,56.073289
S01_683307,S01_56756639,0.0134195518152372,56073332,lg.1,56.073332
S01_56756639,S01_683307,NA,56073332,lg.1,56.073332
S01_294507,S01_56381361,0.04785293038469123,56086854,lg.1,56.086854
S01_56381361,S01_294507,NA,56086854,lg.1,56.086854
S01_669257,S01_56756596,0.017805513781007264,56087339,lg.1,56.087339
S01_56756596,S01_669257,NA,56087339,lg.1,56.087339
S01_669257,S01_56756639,0.009042912629844089,56087382,lg.1,56.087382
S01_56756639,S01_669257,NA,56087382,lg.1,56.087382
S01_293924,S01_56381361,0.018620200704761027,56087437,lg.1,56.087437
S01_56381361,S01_293924,NA,56087437,lg.1,56.087437
S01_293684,S01_56381361,0.03504911632714619,56087677,lg.1,56.087677
S01_56381361,S01_293684,NA,56087677,lg.1,56.087677
S01_469982,S01_56561984,9.336723891844067e-5,56092002,lg.1,56.092002
S01_56561984,S01_469982,NA,56092002,lg.1,56.092002
S01_683307,S01_56782521,8.397424096161048e-6,56099214,lg.1,56.099214
S01_56782521,S01_683307,NA,56099214,lg.1,56.099214
S01_683307,S01_56782528,8.397424096161048e-6,56099221,lg.1,56.099221
S01_56782528,S01_683307,NA,56099221,lg.1,56.099221
S01_683307,S01_56782542,8.397424096161048e-6,56099235,lg.1,56.099235
S01_56782542,S01_683307,NA,56099235,lg.1,56.099235
S01_393862,S01_56497079,9.911085146826979e-7,56103217,lg.1,56.103217
S01_56497079,S01_393862,NA,56103217,lg.1,56.103217
S01_651047,S01_56756596,0.0176967510498108,56105549,lg.1,56.105549
S01_56756596,S01_651047,NA,56105549,lg.1,56.105549
S01_651047,S01_56756639,0.008354178036349197,56105592,lg.1,56.105592
S01_56756639,S01_651047,NA,56105592,lg.1,56.105592
S01_455187,S01_56561984,0.024207020581896183,56106797,lg.1,56.106797
S01_56561984,S01_455187,NA,56106797,lg.1,56.106797
S01_385095,S01_56497079,0.03211400788101911,56111984,lg.1,56.111984
S01_56497079,S01_385095,NA,56111984,lg.1,56.111984
S01_385049,S01_56497079,0.0034090843735228595,56112030,lg.1,56.11203
S01_56497079,S01_385049,NA,56112030,lg.1,56.11203
S01_669257,S01_56782521,0.0012056362989513354,56113264,lg.1,56.113264
S01_56782521,S01_669257,NA,56113264,lg.1,56.113264
S01_669257,S01_56782528,0.0012056362989513354,56113271,lg.1,56.113271
S01_56782528,S01_669257,NA,56113271,lg.1,56.113271
S01_669257,S01_56782542,0.0012056362989513354,56113285,lg.1,56.113285
S01_56782542,S01_669257,NA,56113285,lg.1,56.113285
S01_382258,S01_56497079,0.020910127763509437,56114821,lg.1,56.114821
S01_56497079,S01_382258,NA,56114821,lg.1,56.114821
S01_378527,S01_56497079,0.014814558501724355,56118552,lg.1,56.118552
S01_56497079,S01_378527,NA,56118552,lg.1,56.118552
S01_393862,S01_56514285,8.230659260256196e-4,56120423,lg.1,56.120423
S01_56514285,S01_393862,NA,56120423,lg.1,56.120423
S01_393862,S01_56521310,0.014573309434023823,56127448,lg.1,56.127448
S01_56521310,S01_393862,NA,56127448,lg.1,56.127448
S01_683307,S01_56812275,0.016437271272336233,56128968,lg.1,56.128968
S01_56812275,S01_683307,NA,56128968,lg.1,56.128968
S01_683307,S01_56812323,0.03151627061563854,56129016,lg.1,56.129016
S01_56812323,S01_683307,NA,56129016,lg.1,56.129016
S01_683307,S01_56812335,0.013503423184242724,56129028,lg.1,56.129028
S01_56812335,S01_683307,NA,56129028,lg.1,56.129028
S01_385095,S01_56514285,0.0034251036878942226,56129190,lg.1,56.12919
S01_56514285,S01_385095,NA,56129190,lg.1,56.12919
S01_385049,S01_56514285,7.042159897266892e-4,56129236,lg.1,56.129236
S01_56514285,S01_385049,NA,56129236,lg.1,56.129236
S01_683307,S01_56812735,0.0028853802895542494,56129428,lg.1,56.129428
S01_56812735,S01_683307,NA,56129428,lg.1,56.129428
S01_651047,S01_56782521,0.009142724591875826,56131474,lg.1,56.131474
S01_56782521,S01_651047,NA,56131474,lg.1,56.131474
S01_651047,S01_56782528,0.009142724591875826,56131481,lg.1,56.131481
S01_56782528,S01_651047,NA,56131481,lg.1,56.131481
S01_651047,S01_56782542,0.009142724591875826,56131495,lg.1,56.131495
S01_56782542,S01_651047,NA,56131495,lg.1,56.131495
S01_382258,S01_56514285,2.9780393979368994e-4,56132027,lg.1,56.132027
S01_56514285,S01_382258,NA,56132027,lg.1,56.132027
S01_469982,S01_56603301,0.03761485076167466,56133319,lg.1,56.133319
S01_56603301,S01_469982,NA,56133319,lg.1,56.133319
S01_469982,S01_56603303,0.03761485076167466,56133321,lg.1,56.133321
S01_56603303,S01_469982,NA,56133321,lg.1,56.133321
S01_378527,S01_56514285,0.0014409376380920022,56135758,lg.1,56.135758
S01_56514285,S01_378527,NA,56135758,lg.1,56.135758
S01_385095,S01_56521310,0.006080842027456933,56136215,lg.1,56.136215
S01_56521310,S01_385095,NA,56136215,lg.1,56.136215
S01_385049,S01_56521310,0.018679304686782437,56136261,lg.1,56.136261
S01_56521310,S01_385049,NA,56136261,lg.1,56.136261
S01_382258,S01_56521310,0.057790131799775414,56139052,lg.1,56.139052
S01_56521310,S01_382258,NA,56139052,lg.1,56.139052
S01_378527,S01_56521310,0.009636892701988213,56142783,lg.1,56.142783
S01_56521310,S01_378527,NA,56142783,lg.1,56.142783
S01_669257,S01_56812275,0.015330232600294183,56143018,lg.1,56.143018
S01_56812275,S01_669257,NA,56143018,lg.1,56.143018
S01_669257,S01_56812323,0.014829128879873766,56143066,lg.1,56.143066
S01_56812323,S01_669257,NA,56143066,lg.1,56.143066
S01_669257,S01_56812335,0.01744413011274013,56143078,lg.1,56.143078
S01_56812335,S01_669257,NA,56143078,lg.1,56.143078
S01_669257,S01_56812735,0.004615813809648671,56143478,lg.1,56.143478
S01_56812735,S01_669257,NA,56143478,lg.1,56.143478
S01_455187,S01_56603301,0.042107823541801793,56148114,lg.1,56.148114
S01_56603301,S01_455187,NA,56148114,lg.1,56.148114
S01_455187,S01_56603303,0.042107823541801793,56148116,lg.1,56.148116
S01_56603303,S01_455187,NA,56148116,lg.1,56.148116
S01_598334,S01_56756596,0.01382504147881489,56158262,lg.1,56.158262
S01_56756596,S01_598334,NA,56158262,lg.1,56.158262
S01_598334,S01_56756639,0.02608888701714451,56158305,lg.1,56.158305
S01_56756639,S01_598334,NA,56158305,lg.1,56.158305
S01_651047,S01_56812275,4.406195901698413e-7,56161228,lg.1,56.161228
